date,00:00,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,total,min,avg,max
2026-01-13,0.231741,0.228837,0.226659,0.225086,0.231983,0.229563,0.229321,0.227264,0.230652,0.229200,0.229442,0.229926,0.228837,0.228837,0.228595,0.228353,0.230894,0.229200,0.229926,0.232467,0.228837,0.229805,0.233193,0.237186,0.234645,0.243478,0.237307,0.249649,0.226054,0.239485,0.268041,0.275664,0.276753,0.272034,0.281835,0.275059,0.302889,0.292362,0.284497,0.280867,0.300590,0.293088,0.282682,0.274938,0.280746,0.280988,0.280625,0.273365,0.274212,0.269856,0.267678,0.268767,0.270098,0.268767,0.264774,0.261991,0.258482,0.258482,0.259692,0.265258,0.247955,0.254126,0.260176,0.260176,0.255941,0.263564,0.264290,0.270824,0.263080,0.262596,0.263443,0.261628,0.262717,0.252674,0.247350,0.240695,0.257514,0.244567,0.235371,0.229200,0.247108,0.233798,0.237670,0.235250,0.243599,0.246019,0.238275,0.233193,0.242752,0.239848,0.241784,0.237428,0.243599,0.233798,0.229079,0.221940,24.114529,0.221940,0.251193,0.302889
2026-01-14,0.240574,0.238033,0.232830,0.232346,0.235129,0.233919,0.234645,0.233798,0.237065,0.236218,0.236339,0.235613,0.236460,0.236823,0.236702,0.236702,0.235855,0.237065,0.239122,0.241784,0.240937,0.241058,0.240816,0.240816,0.238396,0.245414,0.247350,0.249649,0.248076,0.253521,0.258482,0.276027,0.277721,0.289337,0.290426,0.291152,0.303373,0.296597,0.285586,0.274575,0.281956,0.272881,0.266589,0.264169,0.265621,0.261628,0.252311,0.250254,0.251222,0.249165,0.250012,0.253521,0.251464,0.251827,0.253279,0.258482,0.253642,0.261386,0.277600,0.289700,0.273970,0.284618,0.318135,0.322491,0.264895,0.287764,0.318014,0.374400,0.325637,0.368834,0.392550,0.377667,0.357339,0.349232,0.345481,0.353346,0.358912,0.327210,0.310754,0.297807,0.312206,0.292846,0.285828,0.265984,0.263080,0.255699,0.252069,0.241784,0.252674,0.249649,0.238759,0.235734,0.250133,0.242631,0.243720,0.238396,25.963288,0.232346,0.270451,0.392550
2026-01-15,0.260902,0.252916,0.245535,0.244325,0.250254,0.246866,0.242752,0.239727,0.245051,0.239122,0.235855,0.235129,0.235250,0.233677,0.232104,0.229200,0.229321,0.229079,0.229442,0.231257,0.228716,0.228958,0.230531,0.234282,0.236581,0.241058,0.242510,0.244325,0.244567,0.247955,0.251222,0.253037,0.247350,0.249286,0.249165,0.248318,0.261265,0.256788,0.253037,0.248560,0.260297,0.253884,0.248802,0.241421,0.253037,0.248802,0.246261,0.244446,0.247955,0.244930,0.244930,0.247229,0.248197,0.249770,0.251343,0.252069,0.251464,0.255457,0.254610,0.263080,0.253279,0.271308,0.277479,0.295871,0.277358,0.290547,0.294298,0.299017,0.304946,0.306640,0.298412,0.286675,0.283045,0.264532,0.263201,0.251343,0.257030,0.249528,0.250496,0.251706,0.245777,0.248439,0.246261,0.242873,0.241421,0.241179,0.241421,0.241300,0.245777,0.239606,0.238517,0.232467,0.241300,0.234161,0.231499,0.215406,24.047374,0.215406,0.250493,0.306640
2026-01-16,0.240816,0.233314,0.224723,0.222545,0.227990,0.223392,0.222182,0.219036,0.220367,0.219641,0.216011,0.214922,0.214075,0.213228,0.213591,0.214196,0.215769,0.216011,0.218794,0.221819,0.221819,0.228232,0.231499,0.241179,0.231862,0.238880,0.245535,0.252432,0.246624,0.252311,0.249165,0.258724,0.257272,0.261386,0.260297,0.259692,0.276390,0.273123,0.268404,0.260781,0.272881,0.257998,0.252916,0.250133,0.247955,0.243720,0.243599,0.247592,0.243115,0.245898,0.248076,0.250738,0.243599,0.245898,0.247834,0.249891,0.244809,0.253037,0.265500,0.283166,0.250133,0.283650,0.295508,0.322975,0.287159,0.308092,0.321765,0.374521,0.321160,0.341730,0.346207,0.328057,0.331929,0.322491,0.329146,0.325758,0.330356,0.317772,0.312448,0.310512,0.303010,0.301800,0.296113,0.272397,0.282561,0.282440,0.271308,0.257514,0.283529,0.271308,0.272034,0.264411,0.276632,0.255457,0.247592,0.246624,25.212483,0.213228,0.262630,0.374521
2026-01-17,0.275059,0.264048,0.250617,0.245656,0.262838,0.256546,0.251706,0.248560,0.256062,0.253279,0.248923,0.246382,0.247229,0.251343,0.247592,0.248076,0.247471,0.246745,0.246866,0.246987,0.246866,0.245656,0.247350,0.246503,0.250254,0.241542,0.247108,0.246866,0.244930,0.247350,0.249770,0.253279,0.248076,0.258240,0.262354,0.265500,0.272760,0.276511,0.270582,0.263080,0.279778,0.263201,0.257514,0.262717,0.251101,0.250980,0.251101,0.253400,0.257998,0.256667,0.255820,0.257030,0.256788,0.257151,0.256788,0.256183,0.255457,0.256183,0.261507,0.276995,0.271550,0.278689,0.284860,0.287038,0.284860,0.296476,0.297686,0.299380,0.296113,0.300590,0.302889,0.308455,0.302405,0.302405,0.308576,0.307608,0.303978,0.303010,0.301921,0.291394,0.295992,0.276632,0.274333,0.261265,0.273728,0.267315,0.257635,0.251948,0.264048,0.258361,0.265258,0.269493,0.272760,0.264290,0.258361,0.252190,25.494413,0.241542,0.265567,0.308576
2026-01-18,0.271792,0.269130,0.263927,0.260660,0.269130,0.264532,0.261991,0.262475,0.266952,0.264532,0.259329,0.258482,0.257998,0.257030,0.255457,0.255336,0.257030,0.256546,0.255457,0.255336,0.255094,0.255336,0.256183,0.257030,0.253642,0.254852,0.254852,0.255336,0.253521,0.252311,0.253521,0.255820,0.257998,0.259813,0.261991,0.260055,0.271550,0.261749,0.259692,0.256546,0.259813,0.257272,0.254610,0.251101,0.251343,0.253037,0.251101,0.250738,0.250980,0.249286,0.249165,0.248923,0.248681,0.249407,0.250012,0.250738,0.250980,0.253884,0.256062,0.256546,0.255215,0.257514,0.259329,0.266589,0.259571,0.271792,0.274091,0.276995,0.275301,0.286554,0.295387,0.302768,0.300953,0.304946,0.309302,0.299380,0.300953,0.286433,0.276148,0.265137,0.283892,0.278689,0.269372,0.258724,0.271550,0.263322,0.257272,0.255215,0.277721,0.257151,0.256304,0.254852,0.265500,0.258966,0.253884,0.253400,25.253865,0.248681,0.263061,0.309302
2026-01-19,0.259208,0.255336,0.253279,0.251343,0.253642,0.254731,0.254489,0.252916,0.255941,0.254610,0.253642,0.253400,0.254005,0.254005,0.253642,0.254005,0.252674,0.253642,0.254005,0.253884,0.250617,0.253279,0.253521,0.265500,0.262354,0.279899,0.289458,0.305914,0.304583,0.322733,0.339068,0.341488,0.345844,0.355645,0.346691,0.332050,0.362542,0.339310,0.316078,0.295387,0.322249,0.301195,0.287401,0.276874,0.284255,0.276511,0.275906,0.273607,0.274817,0.265500,0.272155,0.277721,0.276390,0.279173,0.284739,0.294298,0.278447,0.300590,0.310633,0.335801,0.295750,0.323459,0.339794,0.374884,0.332413,0.358549,0.373311,0.379724,0.355524,0.384080,0.387347,0.381539,0.382991,0.364599,0.372948,0.374037,0.366051,0.354435,0.347417,0.338584,0.333865,0.325032,0.322128,0.306640,0.302405,0.299743,0.295387,0.285828,0.291394,0.286917,0.285465,0.277479,0.278689,0.265742,0.258966,0.258603,28.854341,0.250617,0.300566,0.387347
2026-01-20,0.243599,0.244204,0.244325,0.244325,0.246987,0.243478,0.243236,0.243841,0.241905,0.242510,0.242389,0.240453,0.244325,0.242268,0.242268,0.242147,0.247834,0.247713,0.245293,0.244325,0.247834,0.242147,0.244204,0.251343,0.231862,0.239969,0.251585,0.269977,0.233798,0.260781,0.357460,0.422195,0.326000,0.409369,0.368834,0.328904,0.405860,0.340278,0.316683,0.263806,0.329872,0.282440,0.254610,0.244809,0.259208,0.246866,0.243236,0.242147,0.242268,0.237065,0.240211,0.243720,0.242147,0.243357,0.243478,0.243236,0.234282,0.245051,0.251706,0.297686,0.223271,0.252674,0.296234,0.376336,0.253521,0.302405,0.361574,0.434900,0.406707,0.433085,0.427519,0.394486,0.386742,0.359033,0.338221,0.311964,0.355403,0.292604,0.274091,0.257393,0.327331,0.281351,0.266710,0.259208,0.301800,0.275664,0.259329,0.244083,0.282198,0.270461,0.257393,0.241421,0.265500,0.253279,0.244809,0.243720,26.970129,0.223271,0.280939,0.434900
2026-01-21,0.252069,0.251585,0.252674,0.253400,0.255820,0.251948,0.249528,0.246503,0.247713,0.247713,0.245898,0.245172,0.251827,0.247350,0.246019,0.243962,0.246987,0.243720,0.240937,0.240695,0.241905,0.243115,0.245051,0.247713,0.253521,0.257514,0.257514,0.258119,0.237912,0.250980,0.269130,0.294298,0.300106,0.313900,0.317167,0.300348,0.309786,0.296113,0.283892,0.269735,0.294298,0.266952,0.255094,0.251706,0.253642,0.250738,0.247955,0.247229,0.246019,0.245414,0.245656,0.246382,0.248076,0.248560,0.248560,0.253037,0.251101,0.252674,0.257030,0.267678,0.257272,0.276995,0.287643,0.303494,0.269009,0.286070,0.298291,0.307850,0.281472,0.294056,0.292725,0.285828,0.303010,0.276632,0.268525,0.262596,0.269735,0.264290,0.259813,0.253400,0.265621,0.257393,0.253642,0.253279,0.253642,0.253521,0.253037,0.245051,0.265863,0.257756,0.252190,0.249407,0.257151,0.248318,0.245777,0.243720,25.141214,0.237912,0.261888,0.317167
2026-01-22,0.238880,0.239364,0.236097,0.230289,0.241179,0.239485,0.238517,0.236460,0.241542,0.241421,0.241300,0.234766,0.235734,0.233556,0.233435,0.233798,0.233919,0.233556,0.235371,0.236460,0.235129,0.232830,0.235129,0.243478,0.235492,0.239727,0.255094,0.267073,0.250254,0.259208,0.261144,0.276511,0.295750,0.305672,0.288490,0.280262,0.286675,0.272397,0.268646,0.253400,0.264290,0.251706,0.251343,0.246503,0.243115,0.240937,0.241179,0.238154,0.242147,0.237670,0.237065,0.236339,0.241179,0.242268,0.241421,0.241542,0.242147,0.249891,0.249649,0.255215,0.248318,0.255699,0.263322,0.270219,0.265621,0.281472,0.298049,0.286796,0.281956,0.291999,0.297686,0.295750,0.285344,0.286554,0.286554,0.289700,0.288006,0.277600,0.280867,0.268888,0.272639,0.263443,0.263201,0.260781,0.277963,0.263080,0.255578,0.250254,0.256667,0.255699,0.264290,0.251706,0.256667,0.249286,0.252674,0.241905,24.607483,0.230289,0.256328,0.305672
2026-01-23,0.252674,0.250738,0.249649,0.247713,0.253521,0.249286,0.250012,0.248197,0.252190,0.246624,0.246019,0.243962,0.247471,0.243236,0.243599,0.244567,0.244325,0.241784,0.245898,0.247834,0.247229,0.247108,0.248923,0.249649,0.250617,0.258482,0.268767,0.270219,0.270582,0.277600,0.290910,0.305551,0.312690,0.318135,0.311238,0.298654,0.326605,0.307971,0.301316,0.274696,0.293209,0.273970,0.266710,0.257151,0.259571,0.257151,0.255578,0.253884,0.254368,0.252432,0.251827,0.251343,0.250496,0.250133,0.249165,0.249044,0.248560,0.249165,0.249044,0.251464,0.249770,0.254489,0.266105,0.278084,0.263564,0.277842,0.283529,0.289579,0.288490,0.295387,0.296234,0.295145,0.287159,0.284255,0.283287,0.289579,0.283408,0.273728,0.269614,0.265258,0.269130,0.262838,0.259813,0.256667,0.264653,0.261265,0.257151,0.252553,0.260418,0.256183,0.261749,0.258724,0.252432,0.248923,0.250254,0.247713,25.405478,0.241784,0.264640,0.326605
2026-01-24,0.258724,0.255336,0.252069,0.246987,0.257151,0.251706,0.250254,0.249649,0.250496,0.250617,0.250496,0.249649,0.250254,0.251222,0.250254,0.250254,0.250980,0.249286,0.249286,0.250012,0.249891,0.251101,0.251343,0.253158,0.248560,0.253400,0.253884,0.255336,0.256425,0.256788,0.258603,0.260297,0.265137,0.265742,0.268283,0.269009,0.283892,0.285223,0.279052,0.276027,0.296355,0.278326,0.272881,0.261507,0.272034,0.266468,0.265863,0.261870,0.264290,0.262354,0.261870,0.258603,0.257998,0.255578,0.255336,0.254368,0.255457,0.256425,0.258603,0.263322,0.258119,0.266952,0.280746,0.287764,0.271066,0.282319,0.297444,0.297686,0.295750,0.304583,0.307608,0.308213,0.304099,0.306156,0.301074,0.294661,0.300832,0.295750,0.289942,0.281714,0.289337,0.280262,0.269130,0.264290,0.268646,0.267678,0.265137,0.262233,0.266952,0.263201,0.268162,0.264411,0.262112,0.258361,0.257756,0.254489,25.639976,0.246987,0.267083,0.308213
2026-01-25,0.255215,0.256183,0.254247,0.250980,0.256062,0.254610,0.255820,0.253400,0.255215,0.253037,0.252916,0.251343,0.254126,0.251706,0.252190,0.248802,0.252916,0.252674,0.249770,0.248802,0.248439,0.248802,0.250133,0.248923,0.249044,0.249891,0.250496,0.250738,0.251101,0.252916,0.256183,0.256909,0.255336,0.257272,0.259208,0.259208,0.263322,0.262838,0.261144,0.258361,0.268888,0.269493,0.265016,0.264169,0.272034,0.269614,0.270703,0.268041,0.276269,0.271550,0.277358,0.273244,0.277479,0.270582,0.263927,0.264048,0.265258,0.265258,0.266226,0.272034,0.262596,0.264653,0.269493,0.273728,0.262838,0.267557,0.278084,0.286917,0.281472,0.289821,0.293451,0.294540,0.300348,0.299985,0.299380,0.293814,0.297807,0.293451,0.290668,0.289337,0.292241,0.288732,0.278689,0.269493,0.278084,0.273365,0.267678,0.262233,0.276390,0.268888,0.264895,0.261265,0.263443,0.259208,0.256667,0.256062,25.548742,0.248439,0.266133,0.300348
2026-01-26,0.265258,0.259934,0.254731,0.252674,0.259208,0.255820,0.255699,0.254973,0.255578,0.255215,0.249649,0.250738,0.247834,0.249044,0.253521,0.252795,0.248318,0.247350,0.250012,0.247713,0.245656,0.246382,0.252795,0.254610,0.257756,0.265258,0.269372,0.289216,0.275059,0.291636,0.307487,0.331445,0.330114,0.345844,0.354314,0.341367,0.364115,0.355282,0.337132,0.321644,0.358428,0.348748,0.340278,0.320313,0.340278,0.328541,0.319224,0.318135,0.329630,0.316320,0.309786,0.300832,0.316078,0.303615,0.302163,0.294661,0.296718,0.303857,0.302526,0.307729,0.305067,0.308455,0.323459,0.335801,0.306398,0.312932,0.335075,0.362663,0.316441,0.338705,0.364841,0.374400,0.352257,0.343908,0.348506,0.338947,0.353225,0.345723,0.326363,0.308818,0.330840,0.312690,0.311964,0.301558,0.309907,0.298654,0.298412,0.270461,0.296476,0.277600,0.270098,0.264653,0.274817,0.270582,0.262717,0.255941,28.769762,0.245656,0.299685,0.374400
2026-01-27,0.281351,0.273728,0.269493,0.262112,0.272639,0.266710,0.265137,0.255215,0.265621,0.260418,0.255820,0.255578,0.254731,0.252190,0.251343,0.250496,0.249770,0.249286,0.249044,0.249770,0.248197,0.249649,0.253884,0.254489,0.251464,0.254247,0.261265,0.261507,0.255336,0.260781,0.273365,0.302526,0.313537,0.312085,0.297323,0.293935,0.313900,0.309907,0.310512,0.293209,0.328178,0.309181,0.292120,0.284860,0.298412,0.289458,0.286917,0.271913,0.282077,0.277842,0.272881,0.264895,0.264895,0.260781,0.257635,0.264169,0.252190,0.257635,0.259571,0.258724,0.254126,0.256062,0.257756,0.267678,0.248197,0.256183,0.265500,0.284860,0.260176,0.279657,0.297807,0.295024,0.293572,0.296234,0.306156,0.314989,0.312085,0.299017,0.295992,0.286554,0.295024,0.281472,0.272639,0.268888,0.275180,0.276148,0.280141,0.272397,0.279052,0.273244,0.280262,0.274817,0.275180,0.266226,0.265258,0.260297,26.319754,0.248197,0.274164,0.328178
2026-01-28,0.266589,0.264290,0.254126,0.252190,0.264532,0.259450,0.256546,0.253400,0.261386,0.260176,0.256546,0.255336,0.255578,0.253884,0.254610,0.254005,0.255699,0.254852,0.257272,0.259934,0.258966,0.260902,0.263080,0.260176,0.260055,0.264774,0.276148,0.284376,0.279173,0.304220,0.307124,0.321160,0.323822,0.335922,0.343182,0.354314,0.353467,0.350321,0.335438,0.331566,0.360485,0.343787,0.336164,0.318619,0.333986,0.325153,0.328299,0.328299,0.326363,0.320434,0.316320,0.312932,0.315715,0.316804,0.299743,0.295992,0.303978,0.298533,0.301074,0.311359,0.303736,0.297323,0.301074,0.308334,0.302405,0.305672,0.311601,0.322128,0.311722,0.336164,0.336285,0.338100,0.342456,0.339915,0.336164,0.335922,0.337737,0.334228,0.327452,0.310512,0.308092,0.296718,0.294419,0.278689,0.289700,0.276874,0.269009,0.265379,0.281714,0.272034,0.274212,0.264048,0.276632,0.265500,0.265500,0.258240,28.488316,0.252190,0.296753,0.360485
2026-01-29,0.238275,0.254247,0.257998,0.255699,0.260418,0.258240,0.254731,0.256304,0.253037,0.252553,0.254731,0.253642,0.253400,0.253400,0.252432,0.251343,0.252069,0.252069,0.252674,0.256546,0.254731,0.255578,0.261386,0.261507,0.257998,0.255336,0.260176,0.271671,0.258966,0.282319,0.310270,0.316925,0.319708,0.312327,0.328178,0.329630,0.335075,0.321160,0.320434,0.320313,0.322128,0.318377,0.305914,0.300348,0.311964,0.301316,0.297202,0.296597,0.296597,0.290668,0.291757,0.282198,0.297444,0.285586,0.285949,0.288127,0.289942,0.287401,0.294056,0.297444,0.295629,0.300348,0.301800,0.309181,0.301800,0.308818,0.309181,0.319466,0.315110,0.318982,0.323217,0.325032,0.319950,0.320676,0.317651,0.318982,0.312690,0.312327,0.312811,0.290910,0.302042,0.278810,0.271550,0.265621,0.276027,0.269372,0.264290,0.258724,0.269009,0.264048,0.264169,0.260055,0.266589,0.254610,0.257151,0.247592,27.352731,0.238275,0.284924,0.335075
2026-01-30,0.283771,0.270340,0.258482,0.254610,0.260902,0.258966,0.256425,0.253279,0.258603,0.255699,0.252311,0.249528,0.251464,0.249286,0.248802,0.248197,0.249528,0.246624,0.249044,0.249770,0.246382,0.245172,0.245414,0.254489,0.252553,0.258845,0.269372,0.269856,0.261628,0.272155,0.280141,0.296476,0.303252,0.307850,0.302768,0.294056,0.316320,0.302042,0.293088,0.286796,0.296839,0.280141,0.269130,0.264290,0.280020,0.272881,0.273002,0.272881,0.279536,0.268283,0.266468,0.261386,0.265984,0.259934,0.256304,0.256062,0.257151,0.256546,0.258482,0.258240,0.258482,0.263443,0.266952,0.273002,0.265984,0.269372,0.274212,0.276390,0.275906,0.282440,0.289216,0.286070,0.288974,0.279657,0.277721,0.271187,0.274333,0.267920,0.268525,0.266105,0.270098,0.265258,0.263927,0.260781,0.268283,0.262233,0.253037,0.248802,0.262596,0.257030,0.256788,0.251706,0.248802,0.244688,0.245172,0.241421,25.594359,0.241421,0.266608,0.316320
2026-01-31,0.263806,0.249528,0.244809,0.242147,0.253642,0.248681,0.253642,0.248560,0.245051,0.241421,0.252916,0.250496,0.246987,0.247350,0.246987,0.247713,0.245777,0.246382,0.246503,0.246987,0.246503,0.247108,0.247229,0.252311,0.246745,0.250012,0.247955,0.252916,0.252190,0.251827,0.253037,0.261144,0.256304,0.260660,0.262596,0.263201,0.289095,0.278931,0.270461,0.268283,0.283892,0.276269,0.274333,0.266226,0.281956,0.272639,0.273365,0.266347,0.277600,0.268525,0.269614,0.267557,0.267799,0.265258,0.264048,0.264532,0.266468,0.266710,0.271187,0.271550,0.267073,0.272760,0.274575,0.280504,0.259692,0.279052,0.287401,0.296476,0.297444,0.298775,0.309544,0.315715,0.312569,0.313779,0.312569,0.305430,0.317167,0.306519,0.297928,0.287280,0.294782,0.288490,0.283771,0.270703,0.287159,0.278810,0.274333,0.265379,0.285707,0.275664,0.279173,0.261628,0.268888,0.269372,0.274938,0.254126,25.848943,0.241421,0.269260,0.317167
2026-02-01,0.302768,0.279052,0.254489,0.253763,0.305067,0.272276,0.266226,0.252190,0.267799,0.253884,0.254247,0.252190,0.246987,0.251464,0.249286,0.251827,0.251948,0.251827,0.250980,0.250617,0.250617,0.247834,0.253279,0.253279,0.246745,0.249407,0.248681,0.251464,0.251343,0.250375,0.257151,0.259571,0.259208,0.261628,0.265137,0.262717,0.269856,0.268162,0.266952,0.266952,0.275059,0.268283,0.267315,0.264169,0.266952,0.266105,0.264653,0.263322,0.266105,0.261023,0.263927,0.260781,0.256788,0.253521,0.254368,0.253521,0.255941,0.256304,0.260055,0.260902,0.258966,0.264895,0.270703,0.273486,0.262596,0.268404,0.274333,0.287764,0.285707,0.289700,0.298170,0.303615,0.299743,0.300953,0.312811,0.307850,0.314505,0.305309,0.304220,0.295508,0.302284,0.302768,0.290184,0.278447,0.280262,0.275785,0.267799,0.256788,0.274333,0.269614,0.272034,0.264411,0.273970,0.260902,0.267557,0.257998,25.772713,0.246745,0.268466,0.314505
2026-02-02,0.257514,0.259934,0.256304,0.251222,0.255941,0.248439,0.254126,0.252674,0.250254,0.250375,0.248439,0.246382,0.244809,0.241784,0.241663,0.241179,0.244204,0.243478,0.243599,0.243720,0.246866,0.242026,0.248318,0.250738,0.241058,0.257393,0.269251,0.277721,0.263564,0.269009,0.282198,0.284255,0.292241,0.300590,0.302042,0.297686,0.318861,0.305067,0.296960,0.287159,0.292967,0.288248,0.282924,0.271913,0.285102,0.275301,0.268646,0.267073,0.269735,0.271066,0.273244,0.269493,0.269614,0.266710,0.265863,0.265621,0.259571,0.258966,0.260660,0.264774,0.256062,0.259329,0.266710,0.272034,0.256546,0.263201,0.270340,0.277116,0.265379,0.274575,0.284618,0.279173,0.282440,0.275906,0.277600,0.274091,0.260297,0.259571,0.258361,0.254368,0.261386,0.258966,0.255941,0.253521,0.262717,0.258966,0.253279,0.248802,0.257635,0.254610,0.254005,0.247713,0.251222,0.242147,0.241542,0.235734,25.342437,0.235734,0.263984,0.318861
2026-02-03,0.250012,0.244204,0.236339,0.232225,0.241421,0.237549,0.236702,0.234161,0.240211,0.233314,0.226659,0.223150,0.226175,0.223392,0.221093,0.220246,0.220125,0.217463,0.219157,0.221335,0.222424,0.220730,0.228232,0.239727,0.231499,0.235492,0.243478,0.253521,0.246624,0.251948,0.255336,0.257030,0.259571,0.263080,0.265984,0.259813,0.275664,0.265863,0.261023,0.251222,0.260418,0.253400,0.251706,0.247592,0.248076,0.242268,0.236944,0.229684,0.240332,0.232951,0.235734,0.238638,0.239243,0.238638,0.239606,0.240090,0.237065,0.243478,0.247108,0.251101,0.244809,0.253037,0.255941,0.261023,0.251343,0.257272,0.261870,0.272518,0.266710,0.280020,0.286917,0.290668,0.282198,0.283408,0.286070,0.286796,0.283045,0.282924,0.282319,0.277721,0.276027,0.272397,0.263201,0.260539,0.264048,0.259450,0.255578,0.251343,0.261628,0.255699,0.253642,0.248560,0.251222,0.250375,0.247108,0.240090,24.004782,0.217463,0.250050,0.290668
2026-02-04,0.249407,0.244930,0.245656,0.242147,0.244930,0.242873,0.244083,0.241058,0.244325,0.242752,0.243236,0.243841,0.244204,0.242147,0.244325,0.243115,0.241058,0.241179,0.243599,0.244809,0.242631,0.244204,0.247229,0.252190,0.251343,0.254852,0.258845,0.261991,0.267920,0.273849,0.282319,0.288248,0.294056,0.299138,0.291273,0.280988,0.297928,0.282924,0.275906,0.265863,0.275906,0.269009,0.260055,0.254368,0.256425,0.254731,0.249891,0.248560,0.247955,0.244930,0.241905,0.241784,0.243599,0.241300,0.239001,0.241421,0.241542,0.242389,0.247108,0.252916,0.245535,0.249286,0.257151,0.261144,0.257030,0.264048,0.271671,0.280383,0.272881,0.277963,0.283045,0.284497,0.270703,0.272034,0.273486,0.269977,0.269130,0.258724,0.253158,0.245898,0.246140,0.236460,0.236581,0.241421,0.251948,0.247471,0.243841,0.238033,0.249165,0.245777,0.245777,0.238759,0.241905,0.235250,0.235371,0.228958,24.462767,0.228958,0.254820,0.299138
2026-02-05,0.239485,0.236097,0.237670,0.234524,0.237428,0.234403,0.235734,0.232709,0.233314,0.232951,0.234403,0.229684,0.228716,0.229442,0.227385,0.225933,0.224965,0.227869,0.230652,0.231499,0.232467,0.234645,0.237065,0.239001,0.240090,0.250980,0.250980,0.249044,0.249407,0.254973,0.253642,0.255578,0.266226,0.269493,0.274454,0.273607,0.269372,0.269614,0.264048,0.260902,0.276511,0.265984,0.256909,0.249165,0.255336,0.248439,0.235613,0.235250,0.253158,0.252069,0.252432,0.253763,0.254489,0.254973,0.257514,0.259329,0.250254,0.254852,0.255578,0.266105,0.254610,0.261023,0.271066,0.279052,0.264532,0.274333,0.282198,0.283771,0.279415,0.287764,0.302647,0.307245,0.294177,0.290668,0.295508,0.289700,0.295992,0.288127,0.285949,0.281714,0.283529,0.274817,0.269735,0.258966,0.265863,0.260418,0.256062,0.246140,0.261628,0.255094,0.256546,0.252916,0.257998,0.251585,0.247592,0.236460,24.633014,0.224965,0.256594,0.307245
2026-02-06,0.254005,0.248318,0.248318,0.246140,0.251222,0.248197,0.247229,0.243841,0.246624,0.244204,0.240211,0.242026,0.240211,0.241421,0.239848,0.238638,0.237912,0.238759,0.239364,0.241058,0.245898,0.243599,0.245535,0.254368,0.244446,0.256909,0.263927,0.269735,0.272155,0.287522,0.304462,0.302768,0.297686,0.303978,0.304341,0.304341,0.307608,0.303615,0.297565,0.293088,0.303736,0.297323,0.293814,0.288853,0.297444,0.291636,0.288490,0.279294,0.282803,0.281230,0.284134,0.277358,0.287038,0.281230,0.280625,0.275422,0.271792,0.278084,0.283287,0.289700,0.276390,0.282924,0.289095,0.298170,0.278810,0.284255,0.286675,0.288127,0.280383,0.291273,0.296718,0.303010,0.298049,0.295266,0.284497,0.284255,0.296234,0.283287,0.286433,0.271550,0.277479,0.265016,0.262354,0.257635,0.266105,0.262475,0.258240,0.251585,0.259571,0.255820,0.258845,0.255578,0.259450,0.252916,0.254973,0.248197,26.096025,0.237912,0.271834,0.307608
2026-02-07,0.258482,0.254610,0.247350,0.246382,0.249891,0.246745,0.252190,0.248076,0.248197,0.246382,0.244325,0.240816,0.245777,0.241300,0.240574,0.237670,0.240211,0.240211,0.238517,0.238033,0.238517,0.240090,0.241421,0.243478,0.234645,0.242631,0.244930,0.250980,0.250496,0.252553,0.256062,0.259692,0.258482,0.263806,0.269251,0.264774,0.276027,0.267557,0.268404,0.257756,0.269130,0.256546,0.253158,0.244204,0.254489,0.248923,0.247350,0.244083,0.248681,0.243720,0.242026,0.239485,0.242389,0.241179,0.238396,0.238880,0.234282,0.236823,0.241058,0.246745,0.240211,0.243720,0.249770,0.255820,0.247955,0.259692,0.270945,0.281472,0.276390,0.281835,0.289216,0.295629,0.291878,0.292120,0.291031,0.290063,0.288853,0.287522,0.280746,0.271913,0.277600,0.265863,0.260297,0.255215,0.261386,0.257151,0.254126,0.249044,0.261144,0.258119,0.256909,0.253400,0.258482,0.253279,0.248681,0.243478,24.499793,0.234282,0.255206,0.295629
